location,total_sqft,bath,balcony,BHK,price
devarachikkanahalli,615.0,1.0,1.0,1.0,24.0
raja rajeshwari nagar,1395.0,2.0,2.0,3.0,72.0
kaval byrasandra,997.0,2.0,3.0,2.0,53.0
sarjapur  road,1457.0,3.0,3.0,3.0,85.0
brookefield,1142.0,2.0,2.0,2.0,70.0
ramamurthy nagar,1100.0,2.0,0.0,2.0,68.0
bommasandra,1126.0,2.0,1.0,2.0,28.15
sarjapur,1240.0,2.0,1.0,2.0,44.0
other,1000.0,2.0,1.0,2.0,97.0
lakshminarayana pura,1200.0,2.0,2.0,2.0,75.0
kanakpura road,1430.0,2.0,2.0,2.0,78.0
other,1199.0,2.0,2.0,2.0,65.0
kanakapura,2200.0,3.0,1.0,3.0,121.0
yelahanka new town,2200.0,2.0,0.0,2.0,180.0
whitefield,4200.0,4.0,2.0,4.0,420.0
kaggadasapura,1180.0,2.0,2.0,2.0,70.0
hebbal,1040.0,2.0,2.0,2.0,46.0
electronic city,1360.0,2.0,1.0,3.0,70.0
dodda nekkundi,1100.0,2.0,2.0,2.0,48.0
other,1900.0,3.0,3.0,3.0,155.0
kathriguppe,1350.0,2.0,2.0,3.0,80.99
jalahalli,1694.0,2.0,2.0,2.0,150.0
kudlu gate,1535.0,3.0,2.0,3.0,85.0
bhoganhalli,910.2,2.0,1.0,2.0,80.64
whitefield,5400.0,5.0,3.0,4.0,475.0
old madras road,1720.0,3.0,2.0,3.0,100.0
hosa road,1365.0,2.0,1.0,2.0,92.0
jakkur,1816.0,3.0,1.0,3.0,119.0
begur road,1200.0,2.0,2.0,2.0,45.6
other,1365.0,3.0,0.0,3.0,99.0
7th phase jp nagar,1680.0,3.0,2.0,3.0,112.0
haralur road,1243.0,2.0,2.0,2.0,46.0
7th phase jp nagar,990.0,2.0,2.0,2.0,50.0
old madras road,2640.0,5.0,1.0,3.0,142.0
other,1450.0,2.0,2.0,3.0,85.0
thigalarapalya,2072.0,4.0,2.0,3.0,155.0
jakkur,1290.0,2.0,1.0,2.0,100.0
doddathoguru,1382.0,3.0,1.0,3.0,65.0
anandapura,1151.0,2.0,1.0,2.0,43.1
bellandur,1767.0,3.0,1.0,3.0,103.0
varthur,1600.0,4.0,3.0,4.0,112.0
kalena agrahara,1804.0,3.0,2.0,3.0,175.0
btm 2nd stage,1000.0,2.0,2.0,2.0,58.0
other,850.0,2.0,1.0,2.0,75.0
banaswadi,1365.0,2.0,2.0,2.0,73.0
other,1200.0,2.0,0.0,2.0,55.0
yelahanka,827.5,1.0,0.0,1.0,42.535
other,1148.0,2.0,2.0,2.0,69.0
seegehalli,1639.0,3.0,3.0,3.0,120.0
other,2135.0,3.0,2.0,3.0,170.0
old airport road,2774.0,4.0,3.0,4.0,197.0
hennur road,2350.0,3.0,2.0,3.0,174.0
8th phase jp nagar,2600.0,4.0,2.0,4.0,115.0
other,1325.0,2.0,1.0,3.0,90.0
ambedkar nagar,1850.0,4.0,3.0,3.0,139.0
kanakapura,1476.0,3.0,1.0,3.0,75.0
thanisandra,1795.0,3.0,2.0,3.0,140.0
sarjapur  road,691.0,1.0,1.0,1.0,31.1
kundalahalli,1724.0,3.0,3.0,3.0,140.0
other,1054.0,2.0,1.0,2.0,53.0
haralur road,1027.0,2.0,2.0,2.0,44.0
sarjapur  road,3800.0,3.0,3.0,4.0,325.0
marathahalli,1102.0,2.0,2.0,2.0,53.67
whitefield,2830.0,4.0,3.0,4.0,161.0
other,610.0,1.0,0.0,1.0,28.0
chandapura,4800.0,4.0,3.0,4.0,250.0
banashankari,1310.0,2.0,2.0,2.0,80.43
other,672.0,1.0,1.0,1.0,27.0
akshaya nagar,1419.0,2.0,3.0,3.0,73.0
gubbalala,1285.0,2.0,2.0,2.0,90.0
ambalipura,1607.0,2.0,2.0,3.0,112.0
bannerghatta road,1220.0,2.0,1.0,2.0,80.0
other,1660.0,2.0,2.0,3.0,105.0
other,1200.0,2.0,2.0,2.0,75.0
other,900.0,2.0,1.0,2.0,40.0
kanakpura road,1330.74,2.0,2.0,2.0,91.79
other,2100.0,6.0,0.0,6.0,92.0
bharathi nagar,1300.0,2.0,2.0,2.0,55.86
other,1140.0,2.0,2.0,2.0,49.0
cv raman nagar,1025.0,2.0,2.0,2.0,50.0
other,1293.0,2.0,2.0,2.0,80.0
sonnenahalli,1484.0,3.0,1.0,3.0,74.18
gubbalala,1745.0,3.0,2.0,3.0,130.0
banaswadi,1222.0,2.0,2.0,2.0,80.0
tumkur road,1779.0,3.0,2.0,3.0,112.0
panathur,1050.0,2.0,2.0,2.0,60.0
thanisandra,1678.0,3.0,2.0,3.0,125.0
other,1500.0,1.0,0.0,1.0,37.5
raja rajeshwari nagar,1610.0,3.0,2.0,3.0,74.0
other,1500.0,3.0,2.0,3.0,75.0
other,1256.0,2.0,1.0,2.0,62.8
nagavara,2400.0,3.0,3.0,3.0,251.0
other,1370.0,2.0,2.0,2.0,75.0
raja rajeshwari nagar,1278.0,2.0,1.0,3.0,53.76
balagere,645.0,1.0,1.0,1.0,41.0
other,1100.0,2.0,2.0,2.0,49.0
tc palaya,900.0,2.0,0.0,2.0,55.0
other,1285.0,2.0,3.0,2.0,72.5
hosa road,1100.0,2.0,3.0,3.0,85.0
billekahalli,1805.0,3.0,3.0,3.0,134.0
dodda nekkundi,1999.0,3.0,2.0,3.0,135.0
anjanapura,1850.0,4.0,2.0,4.0,86.0
hormavu,1050.0,2.0,1.0,2.0,77.0
ambalipura,1060.0,2.0,1.0,2.0,58.5
bannerghatta,1776.0,3.0,2.0,3.0,150.0
electronic city,589.0,1.0,1.0,1.0,29.0
electronic city,1128.0,2.0,1.0,2.0,67.0
jakkur,1880.0,4.0,2.0,3.0,110.0
other,1170.0,2.0,2.0,2.0,68.0
raja rajeshwari nagar,1157.0,2.0,1.0,2.0,65.0
other,3820.0,1.0,1.0,1.0,306.0
7th phase jp nagar,1190.0,2.0,1.0,2.0,49.98
other,1100.0,2.0,1.0,2.0,78.0
bannerghatta road,1100.0,2.0,0.0,2.0,39.0
rayasandra,540.0,1.0,1.0,1.0,16.5
epip zone,1330.0,2.0,1.0,2.0,86.98
subramanyapura,1255.0,2.0,2.0,3.0,79.0
bommanahalli,1307.0,2.0,1.0,2.0,50.0
other,1050.0,2.0,1.0,2.0,43.5
hegde nagar,1341.0,2.0,1.0,2.0,97.0
other,985.0,2.0,2.0,2.0,57.0
sarjapur  road,3930.0,5.0,2.0,4.0,330.0
hsr layout,1203.0,2.0,2.0,2.0,60.0
hebbal,1645.0,3.0,2.0,3.0,117.0
hennur road,1480.0,2.0,2.0,2.0,65.0
other,1240.0,2.0,1.0,3.0,63.0
other,1500.0,2.0,0.0,2.0,145.0
tumkur road,1240.0,2.0,1.0,3.0,84.0
gm palaya,1315.0,3.0,0.0,3.0,64.0
bhoganhalli,1548.3,4.0,1.0,4.0,129.0
other,1090.0,2.0,1.0,2.0,54.0
tc palaya,1200.0,2.0,1.0,2.0,70.0
other,1068.0,2.0,1.0,2.0,40.05
other,1500.0,3.0,2.0,4.0,162.0
rajiv nagar,1690.0,3.0,1.0,3.0,125.0
cv raman nagar,1659.0,3.0,1.0,3.0,135.0
thanisandra,1093.0,2.0,2.0,2.0,72.0
malleshwaram,2600.0,3.0,1.0,3.0,237.0
horamavu banaswadi,1000.0,2.0,2.0,2.0,50.0
btm layout,450.0,1.0,1.0,1.0,20.0
hennur road,973.0,2.0,1.0,2.0,56.0
garudachar palya,1325.0,2.0,2.0,3.0,60.8
other,1480.0,3.0,2.0,3.0,75.0
pai layout,1550.0,2.0,2.0,3.0,90.0
electronic city,1609.0,3.0,3.0,3.0,115.0
subramanyapura,1260.0,2.0,1.0,3.0,80.0
other,1563.0,3.0,2.0,3.0,63.0
whitefield,1820.0,3.0,2.0,3.0,113.0
bannerghatta road,1136.0,2.0,1.0,2.0,48.0
other,1520.0,2.0,3.0,2.0,62.0
other,880.0,1.0,0.0,2.0,90.0
other,1150.0,2.0,1.0,2.0,56.0
ramagondanahalli,540.0,1.0,0.0,1.0,30.0
other,1310.0,3.0,3.0,3.0,90.0
other,375.0,1.0,0.0,1.0,26.0
other,1500.0,1.0,0.0,1.0,60.0
begur,1559.0,3.0,2.0,3.0,63.0
other,800.0,3.0,1.0,2.0,59.5
other,1936.0,3.0,0.0,3.0,110.0
old madras road,1210.0,2.0,1.0,2.0,80.0
kengeri satellite town,777.4,2.0,0.0,2.0,25.0
jakkur,3181.0,4.0,0.0,4.0,260.5
thanisandra,1533.0,3.0,0.0,3.0,75.885
other,1400.0,3.0,3.0,3.0,69.0
tc palaya,900.0,2.0,0.0,2.0,55.0
yelahanka,1350.0,2.0,3.0,3.0,85.0
other,1500.0,1.0,1.0,1.0,19.5
electronic city,1250.0,2.0,1.0,2.0,62.0
kogilu,700.0,1.0,1.0,1.0,30.84
whitefield,709.0,1.0,0.0,1.0,34.385
raja rajeshwari nagar,1090.0,2.0,2.0,2.0,43.59
hennur road,1305.0,2.0,1.0,3.0,110.0
old airport road,2774.0,4.0,3.0,4.0,197.0
other,1000.0,2.0,1.0,2.0,51.0
marathahalli,957.0,2.0,1.0,2.0,47.0
budigere,1139.0,2.0,2.0,2.0,62.0
5th phase jp nagar,1070.0,2.0,2.0,2.0,39.0
hennur,1255.0,2.0,2.0,2.0,56.5
other,1339.0,2.0,2.0,2.0,55.0
electronic city,630.0,1.0,1.0,1.0,40.5
whitefield,1778.0,3.0,2.0,3.0,122.0
domlur,1429.0,3.0,3.0,3.0,86.0
hennur road,1232.0,2.0,1.0,2.0,87.0
panathur,661.0,1.0,1.0,1.0,40.0
other,935.0,2.0,2.0,2.0,35.0
kanakapura,1340.0,2.0,2.0,2.0,65.0
other,1200.0,3.0,2.0,3.0,120.0
other,1700.0,3.0,3.0,3.0,120.0
sarjapur  road,1000.0,2.0,1.0,2.0,67.0
subramanyapura,929.0,2.0,1.0,2.0,48.0
other,1200.0,2.0,1.0,3.0,34.0
7th phase jp nagar,1850.0,3.0,1.0,3.0,150.0
raja rajeshwari nagar,1128.0,2.0,2.0,2.0,38.24
kengeri satellite town,1030.0,2.0,2.0,2.0,50.0
cv raman nagar,1028.0,2.0,1.0,2.0,49.0
battarahalli,2082.0,3.0,2.0,3.0,104.0
hosur road,1345.0,2.0,2.0,2.0,106.0
magadi road,940.0,2.0,2.0,2.0,50.0
rajaji nagar,1440.0,2.0,2.0,2.0,165.0
raja rajeshwari nagar,1255.0,2.0,1.0,2.0,53.87
other,1100.0,2.0,1.0,2.0,60.0
talaghattapura,2254.0,3.0,2.0,3.0,153.0
other,1298.0,2.0,1.0,2.0,65.0
other,1100.0,2.0,2.0,2.0,40.0
whitefield,2064.0,5.0,2.0,4.0,225.0
kalena agrahara,1150.0,2.0,3.0,2.0,40.0
frazer town,1706.0,3.0,3.0,3.0,154.0
kanakpura road,900.0,2.0,1.0,2.0,46.0
green glen layout,1740.0,3.0,3.0,3.0,80.0
other,1450.0,3.0,1.0,3.0,65.0
9th phase jp nagar,1331.95,2.0,2.0,2.0,69.0
yelahanka,1075.0,1.0,0.0,1.0,19.5
marathahalli,1690.0,3.0,2.0,3.0,116.0
thigalarapalya,2072.0,4.0,2.0,3.0,155.0
whitefield,1635.0,2.0,2.0,3.0,85.0
thigalarapalya,2072.0,4.0,2.0,3.0,160.0
marathahalli,1290.0,2.0,2.0,2.0,52.0
garudachar palya,1150.0,2.0,2.0,2.0,52.8
other,1355.0,2.0,3.0,3.0,58.25
other,1350.0,3.0,2.0,3.0,68.0
other,1471.0,2.0,3.0,3.0,75.0
sarjapur  road,2275.0,4.0,2.0,3.0,180.0
kogilu,1559.0,3.0,2.0,3.0,120.0
other,1200.0,2.0,1.0,2.0,70.0
hosur road,1194.0,2.0,1.0,2.0,71.64
devanahalli,2125.0,3.0,1.0,3.0,107.0
vijayanagar,920.0,2.0,2.0,2.0,60.0
hsr layout,1844.0,3.0,1.0,3.0,89.0
other,1209.0,2.0,2.0,2.0,100.0
harlur,1290.0,2.0,1.0,2.0,87.0
akshaya nagar,1662.0,3.0,2.0,3.0,85.0
kaval byrasandra,1200.0,2.0,2.0,2.0,52.0
kanakapura,1017.0,2.0,1.0,2.0,66.0
bommasandra,1280.0,3.0,1.0,3.0,50.0
vasanthapura,1037.0,2.0,1.0,2.0,36.28
raja rajeshwari nagar,1640.0,3.0,1.0,3.0,86.8
other,3978.0,4.0,3.0,4.0,428.0
harlur,1386.0,2.0,2.0,2.0,85.0
old madras road,2430.0,5.0,2.0,3.0,180.0
other,1374.0,2.0,2.0,3.0,70.0
other,782.0,2.0,2.0,2.0,55.68
balagere,1205.0,2.0,1.0,2.0,79.0
other,1020.0,2.0,2.0,2.0,60.0
bannerghatta road,1846.0,3.0,2.0,3.0,120.0
raja rajeshwari nagar,1140.0,2.0,2.0,2.0,39.0
other,2000.0,4.0,0.0,4.0,120.0
ambalipura,1351.0,2.0,1.0,2.0,77.0
battarahalli,2024.0,3.0,2.0,3.0,103.0
other,1050.0,2.0,1.0,2.0,43.0
whitefield,2225.0,3.0,1.0,3.0,149.0
other,1800.0,3.0,3.0,3.0,192.0
other,2075.0,3.0,1.0,3.0,175.0
other,1200.0,3.0,2.0,3.0,66.0
other,900.0,2.0,1.0,2.0,55.0
5th phase jp nagar,4000.0,5.0,2.0,5.0,170.0
bannerghatta,2370.0,4.0,2.0,3.0,195.0
5th phase jp nagar,1200.0,2.0,2.0,2.0,51.0
margondanahalli,1140.0,2.0,1.0,2.0,60.0
kothanur,1847.0,3.0,2.0,3.0,110.0
7th phase jp nagar,1075.0,2.0,1.0,2.0,42.99
tc palaya,1200.0,2.0,0.0,2.0,70.0
margondanahalli,1200.0,2.0,1.0,2.0,58.5
brookefield,1706.0,3.0,2.0,3.0,115.0
anjanapura,1800.0,4.0,2.0,4.0,55.0
uttarahalli,1143.0,2.0,2.0,2.0,45.0
other,3200.0,4.0,2.0,4.0,200.0
ambalipura,1625.0,2.0,2.0,3.0,145.0
other,1410.0,3.0,3.0,3.0,68.0
other,2028.0,4.0,3.0,4.0,162.0
other,1567.0,3.0,1.0,3.0,100.0
other,3200.0,8.0,1.0,9.0,130.0
vijayanagar,1704.0,3.0,2.0,3.0,110.0
7th phase jp nagar,2503.0,4.0,0.0,4.0,188.0
other,1055.0,2.0,1.0,2.0,43.0
ramagondanahalli,1215.0,2.0,1.0,2.0,46.1
channasandra,1500.0,3.0,1.0,3.0,61.95
other,1550.0,2.0,3.0,3.0,70.0
other,1250.0,2.0,1.0,2.0,60.0
electronic city phase ii,1070.0,2.0,2.0,2.0,45.0
sarjapur  road,950.0,1.0,0.0,1.0,39.9
tumkur road,1416.0,3.0,1.0,3.0,94.0
budigere,1820.0,3.0,2.0,3.0,93.0
marathahalli,1200.0,2.0,2.0,2.0,58.0
electronic city,1355.0,2.0,1.0,2.0,73.0
other,1355.0,2.0,3.0,2.0,75.0
uttarahalli,1345.0,2.0,1.0,3.0,57.0
other,1070.0,2.0,2.0,2.0,33.43
other,1220.0,2.0,0.0,2.0,56.0
other,1330.0,2.0,2.0,2.0,80.0
other,1250.0,2.0,2.0,3.0,65.0
other,4041.0,4.0,2.0,4.0,345.0
anjanapura,1500.0,3.0,1.0,3.0,139.0
other,4200.0,4.0,2.0,4.0,255.0
other,1305.0,2.0,2.0,2.0,52.0
hennur road,1482.0,2.0,3.0,3.0,97.0
other,1539.0,3.0,2.0,3.0,60.0
sarjapura - attibele road,1330.0,2.0,1.0,3.0,49.0
hulimavu,1225.0,2.0,2.0,2.0,55.0
lakshminarayana pura,1200.0,2.0,1.0,2.0,75.0
hormavu,1200.0,2.0,2.0,2.0,68.0
other,1190.0,3.0,1.0,3.0,55.0
whitefield,605.0,1.0,1.0,1.0,40.0
marathahalli,1146.0,2.0,1.0,2.0,69.0
kanakapura,1130.0,2.0,1.0,2.0,45.2
kanakpura road,1339.0,2.0,3.0,2.0,75.0
other,827.0,2.0,1.0,2.0,45.0
other,1449.0,3.0,1.0,3.0,72.0
tumkur road,1500.0,3.0,3.0,3.0,95.0
kothanur,1500.0,1.0,0.0,1.0,75.0
sarjapur  road,2500.0,4.0,3.0,4.0,225.0
electronic city phase ii,1000.0,2.0,1.0,2.0,28.88
kothanur,1600.0,5.0,0.0,4.0,130.0
raja rajeshwari nagar,1700.0,2.0,2.0,3.0,86.0
electronic city,1500.0,2.0,1.0,3.0,78.25
other,1500.0,2.0,0.0,1.0,85.0
hsr layout,1185.0,2.0,2.0,2.0,60.0
whitefield,1270.0,2.0,1.0,2.0,110.0
jp nagar,750.0,1.0,1.0,1.0,52.5
mahadevpura,1136.0,2.0,3.0,2.0,64.5
uttarahalli,1125.0,2.0,1.0,2.0,47.0
other,1410.0,2.0,2.0,3.0,45.12
hebbal,1349.0,2.0,1.0,2.0,96.8
2nd phase judicial layout,525.0,1.0,1.0,1.0,26.0
other,1016.0,2.0,1.0,2.0,45.9
other,1500.0,2.0,2.0,2.0,130.0
varthur,1535.0,3.0,2.0,3.0,65.99
ramagondanahalli,1215.0,2.0,1.0,2.0,45.5
kundalahalli,1047.0,2.0,1.0,2.0,83.0
other,1285.0,2.0,2.0,3.0,45.0
other,1250.0,2.0,1.0,2.0,68.0
other,1117.0,2.0,1.0,2.0,110.0
sarjapur  road,2275.0,4.0,2.0,3.0,182.0
bannerghatta road,1450.0,2.0,2.0,3.0,87.0
other,1567.0,3.0,0.0,2.0,140.0
other,1685.0,3.0,2.0,3.0,60.0
other,1200.0,2.0,3.0,2.0,53.0
other,1285.0,2.0,2.0,2.0,45.0
kothanur,1454.0,3.0,3.0,3.0,71.5
other,999.0,2.0,1.0,2.0,43.66
hoodi,1196.0,2.0,2.0,2.0,94.42
electronics city phase 1,1750.0,3.0,2.0,3.0,84.0
panathur,1210.0,2.0,2.0,2.0,85.0
mahadevpura,3555.0,4.0,1.0,4.0,230.0
other,1464.0,3.0,2.0,3.0,56.0
rachenahalli,1856.0,3.0,3.0,3.0,106.0
haralur road,1810.0,3.0,2.0,3.0,97.83
thubarahalli,1330.0,2.0,1.0,2.0,75.0
other,925.0,2.0,2.0,2.0,48.0
7th phase jp nagar,1450.0,2.0,1.0,3.0,100.0
hegde nagar,2144.6,4.0,2.0,3.0,145.0
7th phase jp nagar,1035.0,2.0,1.0,2.0,39.33
begur road,2462.0,6.0,2.0,4.0,150.0
kr puram,2500.0,6.0,3.0,6.0,58.0
billekahalli,950.0,2.0,1.0,2.0,58.11
iblur village,1920.0,3.0,2.0,3.0,130.0
attibele,418.0,2.0,1.0,1.0,11.5
sarjapur  road,1157.0,2.0,1.0,3.0,72.0
other,1600.0,3.0,1.0,3.0,64.0
7th phase jp nagar,1050.0,2.0,1.0,2.0,42.0
hebbal,1162.0,2.0,1.0,2.0,69.0
other,1175.0,2.0,2.0,2.0,79.0
tc palaya,4800.0,3.0,3.0,4.0,302.0
kambipura,883.0,2.0,1.0,2.0,45.0
whitefield,1338.0,2.0,1.0,2.0,103.0
other,1410.0,3.0,2.0,3.0,65.0
other,850.0,2.0,2.0,2.0,27.0
rachenahalli,3670.0,4.0,3.0,4.0,300.0
other,1145.0,2.0,2.0,2.0,58.4
kengeri,2500.0,4.0,3.0,5.0,100.0
other,916.0,2.0,1.0,2.0,42.0
yelahanka,1537.0,3.0,3.0,3.0,120.0
other,1783.0,3.0,2.0,3.0,125.0
other,4000.0,5.0,1.0,4.0,280.0
haralur road,1810.0,3.0,2.0,3.0,100.0
gottigere,1100.0,2.0,2.0,2.0,40.0
bellandur,1550.0,2.0,3.0,2.0,59.0
kumaraswami layout,3100.0,7.0,3.0,7.0,145.0
channasandra,830.0,2.0,1.0,2.0,36.28
other,2000.0,2.0,1.0,2.0,160.0
9th phase jp nagar,1005.0,2.0,1.0,2.0,43.0
lakshminarayana pura,1695.0,3.0,2.0,3.0,150.0
kengeri satellite town,1060.0,2.0,3.0,2.0,42.0
hennur road,1450.0,3.0,2.0,3.0,79.0
hebbal,1040.0,2.0,1.0,2.0,55.0
hennur road,1020.0,2.0,0.0,2.0,45.0
other,3600.0,5.0,0.0,5.0,110.0
yelahanka,697.0,1.0,0.0,1.0,45.0
akshaya nagar,2061.0,4.0,2.0,3.0,175.0
rayasandra,1577.0,3.0,2.0,3.0,67.0
varthur road,1255.0,2.0,2.0,2.0,52.76
devanahalli,4920.0,4.0,0.0,4.0,393.5
basavangudi,1800.0,3.0,2.0,3.0,195.0
gottigere,891.0,2.0,1.0,2.0,25.0
9th phase jp nagar,1100.0,2.0,1.0,2.0,65.0
hosur road,3600.0,5.0,3.0,5.0,180.0
kodigehaali,1320.0,3.0,0.0,3.0,65.0
other,2400.0,4.0,1.0,4.0,145.0
other,1190.0,2.0,2.0,2.0,46.41
hebbal,1255.0,2.0,1.0,3.0,77.68
banashankari stage v,1540.0,3.0,2.0,3.0,48.51
old madras road,2990.0,3.0,2.0,3.0,170.0
other,856.0,2.0,1.0,2.0,48.0
hosa road,1639.0,3.0,1.0,3.0,80.0
other,1760.0,3.0,2.0,3.0,88.0
bhoganhalli,1125.0,2.0,1.0,2.0,54.0
binny pete,1755.0,3.0,1.0,3.0,122.0
other,2750.0,5.0,2.0,3.0,275.0
7th phase jp nagar,1420.0,3.0,2.0,3.0,90.0
electronic city phase ii,1140.0,2.0,1.0,2.0,33.06
ramamurthy nagar,1200.0,3.0,1.0,2.0,72.0
electronic city,418.0,1.0,1.0,1.0,12.0
other,1325.0,3.0,1.0,3.0,57.0
yelahanka,1355.0,2.0,3.0,3.0,75.0
other,540.0,1.0,0.0,1.0,22.0
other,1800.0,3.0,3.0,3.0,95.0
panathur,1198.0,2.0,1.0,2.0,82.0
5th phase jp nagar,1450.0,2.0,1.0,2.0,58.0
other,2000.0,3.0,2.0,4.0,25.0
other,750.0,1.0,0.0,1.0,56.25
begur road,1200.0,2.0,2.0,2.0,44.73
kathriguppe,1335.0,2.0,2.0,3.0,73.43
other,1367.0,2.0,2.0,2.0,62.0
hegde nagar,1200.0,2.0,0.0,2.0,75.0
other,2342.0,3.0,2.0,4.0,115.0
vittasandra,1404.0,2.0,2.0,2.0,70.0
bannerghatta road,2700.0,4.0,3.0,4.0,260.0
kothannur,1300.0,2.0,0.0,3.0,60.0
uttarahalli,1290.0,2.0,3.0,3.0,56.12
hennur road,1255.0,2.0,1.0,2.0,84.0
kengeri,1200.0,2.0,0.0,2.0,58.0
thanisandra,1241.0,2.0,1.0,3.0,65.0
hormavu,1015.0,2.0,1.0,2.0,39.08
hormavu,1100.0,2.0,3.0,2.0,38.0
hoodi,1250.0,2.0,2.0,2.0,98.0
8th phase jp nagar,1431.5,3.0,0.0,3.0,72.02
other,600.0,1.0,1.0,1.0,22.8
kr puram,866.28,2.0,0.0,2.0,36.38
seegehalli,920.0,2.0,1.0,2.0,27.0
raja rajeshwari nagar,1500.0,3.0,2.0,3.0,88.0
green glen layout,1250.0,2.0,0.0,2.0,75.0
hebbal,2650.0,4.0,3.0,3.0,199.0
margondanahalli,1100.0,2.0,1.0,2.0,55.0
gubbalala,1745.0,3.0,2.0,3.0,115.0
whitefield,1585.0,3.0,2.0,3.0,88.0
other,3000.0,3.0,3.0,4.0,300.0
thanisandra,1917.0,4.0,2.0,3.0,100.0
ambedkar nagar,1935.0,4.0,2.0,3.0,125.0
bellandur,1200.0,2.0,3.0,2.0,45.0
uttarahalli,1200.0,2.0,1.0,2.0,55.0
vidyaranyapura,1100.0,2.0,2.0,3.0,72.0
other,2065.0,3.0,2.0,3.0,130.0
other,970.0,2.0,1.0,2.0,35.0
ramamurthy nagar,540.0,1.0,0.0,1.0,35.0
other,2400.0,3.0,0.0,4.0,185.0
kasavanhalli,1225.0,2.0,1.0,3.0,69.0
yelahanka,1023.0,2.0,1.0,2.0,52.59
electronic city,1575.0,3.0,3.0,3.0,101.0
other,1206.0,2.0,1.0,2.0,53.0
kammasandra,982.0,2.0,2.0,2.0,25.53
thanisandra,1697.0,3.0,2.0,3.0,114.0
other,2550.0,4.0,2.0,3.0,290.0
billekahalli,1090.0,2.0,3.0,2.0,52.0
electronics city phase 1,1490.0,3.0,1.0,3.0,78.8
tumkur road,1027.0,2.0,1.0,2.0,60.0
other,800.0,2.0,1.0,2.0,55.0
kundalahalli,1260.0,2.0,0.0,2.0,58.0
margondanahalli,1334.0,2.0,1.0,2.0,67.76
other,1240.0,2.0,1.0,2.0,100.0
rajiv nagar,2340.0,5.0,1.0,4.0,129.0
kanakpura road,1703.0,3.0,2.0,3.0,130.0
rayasandra,1639.0,3.0,1.0,3.0,83.0
begur,1306.0,2.0,3.0,2.0,65.0
other,1161.0,2.0,1.0,2.0,59.0
kaggadasapura,2100.0,5.0,0.0,5.0,150.0
sarjapur  road,2089.0,3.0,2.0,3.0,148.0
cv raman nagar,1400.0,2.0,2.0,3.0,78.0
jp nagar,1078.0,2.0,2.0,2.0,45.0
kalyan nagar,1100.0,2.0,1.0,2.0,70.0
sarjapur  road,3044.0,3.0,2.0,3.0,183.0
thanisandra,510.0,1.0,1.0,1.0,25.25
uttarahalli,1065.0,2.0,1.0,2.0,42.6
hulimavu,1500.0,2.0,0.0,2.0,90.0
haralur road,1225.0,2.0,1.0,2.0,67.38
hebbal,1088.0,2.0,2.0,2.0,61.45
thubarahalli,1626.0,2.0,2.0,3.0,120.0
pattandur agrahara,1767.0,3.0,2.0,3.0,98.0
chikka tirupathi,3500.0,5.0,3.0,4.0,150.0
other,1783.0,3.0,1.0,3.0,115.0
ardendale,1750.0,3.0,2.0,3.0,100.0
panathur,1085.0,2.0,1.0,2.0,36.0
sarjapur  road,1157.0,2.0,1.0,3.0,75.0
jigani,3170.0,5.0,2.0,4.0,230.0
hosakerehalli,1085.0,2.0,1.0,2.0,41.23
kalyan nagar,1290.0,2.0,2.0,2.0,110.0
lingadheeranahalli,1687.0,3.0,3.0,3.0,127.0
jakkur,1125.0,2.0,1.0,2.0,44.75
other,1200.0,2.0,1.0,2.0,61.0
battarahalli,1880.0,3.0,2.0,3.0,94.36
whitefield,2023.0,4.0,2.0,3.0,130.0
kr puram,1204.0,2.0,2.0,2.0,58.0
kodichikkanahalli,2500.0,7.0,0.0,5.0,125.0
other,400.0,1.0,0.0,1.0,35.0
whitefield,905.0,1.0,1.0,1.0,60.0
raja rajeshwari nagar,1200.0,2.0,1.0,2.0,35.0
other,1280.0,2.0,1.0,3.0,48.0
5th phase jp nagar,1000.0,2.0,0.0,2.0,48.0
hosa road,1513.0,3.0,1.0,3.0,103.0
begur,1475.0,2.0,2.0,3.0,74.0
munnekollal,1080.0,2.0,2.0,2.0,45.0
tc palaya,900.0,2.0,0.0,2.0,55.0
other,2107.0,4.0,3.0,4.0,95.0
anekal,530.0,1.0,1.0,1.0,18.0
7th phase jp nagar,1400.0,2.0,1.0,3.0,95.0
yeshwanthpur,1713.0,3.0,2.0,3.0,110.0
kengeri satellite town,410.0,1.0,1.0,1.0,15.0
other,1490.0,2.0,1.0,3.0,92.0
haralur road,1300.0,2.0,2.0,2.0,60.0
brookefield,1594.0,3.0,2.0,3.0,140.0
other,1550.0,3.0,1.0,3.0,59.0
anjanapura,1500.0,3.0,1.0,3.0,121.0
other,1620.0,2.0,1.0,3.0,110.0
kasavanhalli,1309.0,2.0,2.0,2.0,95.0
kanakpura road,525.0,1.0,1.0,1.0,30.0
other,1050.0,2.0,2.0,2.0,45.0
yelachenahalli,800.0,1.0,1.0,2.0,30.0
other,1500.0,3.0,2.0,3.0,85.0
battarahalli,1300.0,2.0,1.0,2.0,50.0
other,1490.0,2.0,1.0,3.0,59.6
raja rajeshwari nagar,1178.0,2.0,1.0,2.0,75.0
other,1178.0,2.0,3.0,2.0,47.0
basavangudi,1180.0,2.0,3.0,2.0,124.0
sarjapur,650.0,1.0,2.0,1.0,19.87
